contract_id,n_snapshots,mean_consecutive_diff,max_consecutive_diff,std_consecutive_diff
100330,52,0.3655818870313222,1.6676756751016935,0.4104737187138428
100331,8,0.5506123058826172,1.3516915085356436,0.4885078440382721
100332,27,0.2894545575481414,1.3846617158254353,0.3284410125210201
100333,21,0.3675982987770645,1.4472063537889845,0.3840598147197901
100334,31,0.33249354061919806,1.3413478139945976,0.3521368935571554
100335,35,0.401169158021409,1.3672974007161687,0.40697239501352256
100336,63,0.2988314184637233,1.408415694627984,0.314684800799234
100337,67,0.33881255750896005,1.8686797459152413,0.29787073451187474
100338,64,0.36480026707132596,1.5914123526544672,0.38713347475608617
100339,42,0.3470712921782016,1.4502280283121554,0.3668739077400404
100340,61,0.358016961842301,1.5911859828752588,0.3376208360112744
100341,39,0.2965705459463056,1.342478346821495,0.2731506626970498
100342,37,0.29670476703927223,1.4118922309516084,0.3998369940419163
100343,54,0.36255813700170886,1.4727378928912371,0.33220061120265915
100344,57,0.30810025023664106,1.4189581987366486,0.3253043808857816
100345,32,0.30215721540410073,1.510869014406874,0.3805217633122311
100346,72,0.35495510091433924,1.5641013198166727,0.3242271320936633
100347,66,0.34573018463313293,1.7950555647761814,0.35335276428111384
100348,37,0.37438742435603045,1.4292737154316222,0.37156675481974
100349,48,0.3443774672570203,1.4304184456399502,0.3767203497204292
100350,55,0.3110491484887536,1.4235835137595754,0.3307937208466355
100351,35,0.3226253687625208,1.4734845781788404,0.413650023964286
100352,41,0.3139229365407305,1.9287790233677151,0.3953896163574038
100353,58,0.3210317667474198,1.4107265049849138,0.3311923435517629
100354,65,0.3898749025142785,2.247335077487951,0.41044153743220607
100355,32,0.47818166843428733,1.7289564487978817,0.49026832967795725
100356,25,0.4183583667657356,1.871932677321116,0.5139419219358141
100357,60,0.2940352448017944,1.359746810513212,0.30700325658928096
100358,17,0.3744695799700251,1.403367965577173,0.40008689473761183
100359,44,0.3746957221010135,1.396278667324286,0.3964572550367099
100360,79,0.3053177341191696,1.539484293560586,0.3292072218680853
100361,31,0.3301799944454471,1.4357280302659592,0.3468178925392205
100362,52,0.32567286380749505,1.5654770199493784,0.40214218985734523
100363,42,0.3038805342393955,1.4353410446191432,0.29634162741545234
100364,31,0.5068191784438603,1.6870934732960188,0.4718227503118628
100365,64,0.310020307478053,1.4483590546766452,0.3237350960665047
100366,23,0.3067276537025629,1.4082451408388923,0.3663598388431685
100367,40,0.37125548390924135,1.4114852695389508,0.37593981889987244
